path,size_kb,category,reason
Data\backups\source_code\profile_verification_2026-06-27_20-51-33\Bots\handlers\service_orders_workspace.py,73.9,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\profile_verification_2026-06-27_20-51-33\Bots\handlers\service_orders_workspace.py
Data\backups\source_code\profile_verification_2026-06-27_20-51-33\Bots\handlers\service_orders_workspace.py,73.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_20-51-33
Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\Bots\handlers\service_orders_workspace.py,63.5,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\Bots\handlers\service_orders_workspace.py
Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\Bots\handlers\service_orders_workspace.py,63.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_19-37-24
Bots\backups\parking_bot_before_admin_access_v1_2026-06-30_20-24-15.py,45.4,HIGH:backup_folder,внутри папки backups/: Bots\backups\parking_bot_before_admin_access_v1_2026-06-30_20-24-15.py
Bots\backups\parking_bot_before_admin_access_v1_2026-06-30_20-24-15.py,45.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-30_20-24-15
Bots\backups\parking_bot_before_admin_access_v1_2026-06-30_20-24-15.py,45.4,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Bots\handlers\agreement - Copy.py,17.0,HIGH:manual_copy,похоже на ручную копию (' - Copy' / '_copy')
Bots\handlers\audit_viewer - Copy.py,6.4,HIGH:manual_copy,похоже на ручную копию (' - Copy' / '_copy')
Bots\handlers\cashier_operator_v2.py,44.6,REVIEW:versioned_duplicate,"есть версия с суффиксом (_v2), и рядом существует файл без суффикса: cashier_operator.py"
Bots\handlers\client_portal_v2.py,28.5,REVIEW:versioned_duplicate,"есть версия с суффиксом (_v2), и рядом существует файл без суффикса: client_portal.py"
Bots\handlers\client_portal_v3.py,2.8,REVIEW:versioned_duplicate,"есть версия с суффиксом (_v3), и рядом существует файл без суффикса: client_portal.py"
Bots\handlers\guard_workspace_before_default_cash_note_2026-06-26_16-25-02.py,39.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_16-25-02
Bots\handlers\guard_workspace_before_default_cash_note_2026-06-26_16-25-02.py,39.2,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Bots\handlers\guard_workspace_before_direct_notice_confirm_2026-06-26_18-28-39.py,40.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_18-28-39
Bots\handlers\guard_workspace_before_direct_notice_confirm_2026-06-26_18-28-39.py,40.8,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Bots\handlers\service_orders_workspace.py.before_phone_access_ui_fix_2026-06-27_16-47-09,61.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_16-47-09
Bots\handlers\service_orders_workspace.py.before_phone_access_ui_fix_2026-06-27_16-47-09,61.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Bots\handlers\service_orders_workspace.py.before_phone_access_ui_fix_2026-06-27_16-52-29,61.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_16-52-29
Bots\handlers\service_orders_workspace.py.before_phone_access_ui_fix_2026-06-27_16-52-29,61.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Bots\handlers\service_orders_workspace.py.before_phone_access_ui_fix_v3_2026-06-27_17-22-40,63.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_17-22-40
Bots\handlers\service_orders_workspace.py.before_phone_access_ui_fix_v3_2026-06-27_17-22-40,63.5,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Bots\handlers\unit_registry_editor - Copy.py,34.8,HIGH:manual_copy,похоже на ручную копию (' - Copy' / '_copy')
Bots\handlers\vehicle_card_editor_prev.py,18.9,REVIEW:variant_suffix,похоже на вариант/дубль базового модуля: vehicle_card_editor
.doc_installer_backups\20260719-210858-990797\Docs\Project_Log.md,1.3,REVIEW:duplicate_doc_name,"файл с именем 'Project_Log.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
.doc_installer_backups\20260719-210858-984267\Docs\ROADMAP.md,3.1,REVIEW:duplicate_doc_name,"файл с именем 'ROADMAP.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
.doc_installer_backups\20260719-210858-976962\Docs\Architecture\ADR\ADR-2026-07-19-Finance-Core.md,5.2,REVIEW:duplicate_doc_name,"файл с именем 'ADR-2026-07-19-Finance-Core.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
.doc_installer_backups\20260719-210856-761970\Docs\Architecture\Finance_Core.md,2.2,REVIEW:duplicate_doc_name,"файл с именем 'Finance_Core.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
